"k","c","a","n","e_Kre","e_Kex","e_C","e_Af","e_Ar","e_N","r","z","k_Kre","k_Kex","k_C","k_Ef","k_Er","k_N","k_R","k_sat","c_sat","a_sat","n_sat","Δ_CN","f_Kre","f_Kex","f_C","f_Ef","f_Er","f_N","f_R","f_Z","γ_K","α_Cr","α_Cf","mu","C_per_N","experiment"
0.41345246567201116,0.07278416208102731,0.058685004418105466,0.03561735308740052,0.0,0.0,0.07632015263568255,0.08964769689626645,0.0,0.03970569481801035,0.12989526744320518,0.0838922029482911,0.5,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.18194814286310784,0.2137211653662805,0.0,0.09465884414188974,0.30967184762872196,0.2,0.8108108108108107,24//31,48//55,1.5573154227170325,4.999999999999998,"k_Kex=20.0_k_N=20.0"
0.4343962972582855,0.07202708664663221,0.056805709701906244,0.0336025663712946,0.0,0.0,0.07238021321420834,0.08644852794994602,0.0,0.040247591338525526,0.12345833951482525,0.08063366800437632,0.5,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.1795285145909027,0.21442290817094947,0.0,0.09982825371739541,0.3062203235207525,0.2,0.8250000000000001,24//31,48//55,1.5287539589125938,5.500000000000003,"k_Kex=20.0_k_N=20.0"
0.4537016786233594,0.07131736087445732,0.055049414010560405,0.0318171773094016,0.0,0.0,0.06877295239717737,0.0834752413802392,0.0,0.040680329288196176,0.11756297228016402,0.0776228738364442,0.5,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.17719764548291753,0.2150789767359716,0.0,0.10481531352191871,0.3029080642591922,0.2,0.8372093023255813,24//31,48//55,1.5013361097356972,5.999999999999997,"k_Kex=20.0_k_N=20.0"
0.20072533322919522,0.08212470134474374,0.06742066090204159,0.036240173247772234,0.0,0.03869114468832575,0.09983085007562345,0.11777780085563808,0.0,0.05960257113110745,0.17488893827030336,0.12269782625524953,0.5,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.06306736780786351,0.16272635485480297,0.1919802566194184,0.0,0.09715342634859012,0.2850725943693251,0.2,0.8478260869565217,24//31,48//55,1.4759728006601227,6.5,"k_Kex=20.0_k_N=20.0"
0.19578111444782303,0.08239440068650758,0.06694157711924964,0.03520946019801675,0.0,0.04253678033193965,0.09898195358245022,0.11786177180455955,0.0,0.062310267408008664,0.1740479849117644,0.12393468950968065,0.5,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.06864386476494472,0.15973244290851868,0.1901998097076013,0.0,0.10055339252395769,0.28087049009497767,0.2,0.8571428571428571,24//31,48//55,1.4521530297682497,6.999999999999997,"k_Kex=20.0_k_N=20.0"
0.19229626553621754,0.08259386163772577,0.06641371322242874,0.03424289780515964,0.0,0.046067421089993864,0.0979856641527709,0.11774040624502115,0.0,0.06486038342766348,0.17290873452332503,0.12489065235969364,0.5,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.07377240845426375,0.1569143283367045,0.18854958961367382,0.0,0.10386747479044493,0.2768961988049131,0.2,0.8653846153846153,24//31,48//55,1.4293369101906603,7.499999999999996,"k_Kex=20.0_k_N=20.0"
0.18967374349523,0.08275744372944398,0.06587143253675608,0.03334750856796042,0.0,0.049375739517130986,0.09691973962649873,0.1174860922816775,0.0,0.06729242955189774,0.17160589635928244,0.12566997433412186,0.5,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.07858001050569885,0.15424486260945014,0.18697559684274992,0.0,0.1070938860431144,0.27310564399898674,0.2,0.8727272727272727,24//31,48//55,1.4074420263100982,7.9999999999999964,"k_Kex=20.0_k_N=20.0"
0.18771451159818156,0.0828882885107285,0.0653188941881071,0.03251112857712448,0.0,0.0524902533679163,0.09581113462476644,0.11713985494991826,0.0,0.06961628353431527,0.17019621522377032,0.1263134354251717,0.5,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.08311111670937275,0.15170379034069603,0.18547489355447414,0.0,0.1102278364925893,0.26948236290286787,0.2,0.8793103448275862,24//31,48//55,1.3863976052906657,8.499999999999998,"k_Kex=20.0_k_N=20.0"
0.1861846678049424,0.08299983454219217,0.0647699547128531,0.03173180360910429,0.0,0.05545156584745438,0.09468858374045686,0.11673118843636705,0.0,0.07185001459847283,0.16872963884197525,0.12686274786618154,0.5,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.08741977732651081,0.14927720758553495,0.1840275264406198,0.0,0.11327204527252127,0.2660034433748133,0.2,0.8852459016393442,24//31,48//55,1.3661422576194462,8.999999999999998,"k_Kex=20.0_k_N=20.0"
0.18498354425285415,0.08309394369675062,0.06422388618172932,0.031004981651388784,0.0,0.05827922975969091,0.09356377880552966,0.1162755193030395,0.0,0.07400272525647664,0.16723366224908542,0.1273387288434555,0.5,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.09153417862579225,0.1469525880387148,0.18262396736500075,0.0,0.11622972198419261,0.26265954398629965,0.2,0.890625,24//31,48//55,1.3466215846933036,9.5,"k_Kex=20.0_k_N=20.0"
