"k","c","a","n","e_Kre","e_Kex","e_C","e_Af","e_Ar","e_N","r","z","k_Kre","k_Kex","k_C","k_Ef","k_Er","k_N","k_R","k_sat","c_sat","a_sat","n_sat","Δ_CN","f_Kre","f_Kex","f_C","f_Ef","f_Er","f_N","f_R","f_Z","γ_K","α_Cr","α_Cf","mu","C_per_N","experiment"
0.0,0.11062568363842153,0.09533287186198505,0.09843600522877763,0.0,0.0,0.09024933593773209,0.16762901371015237,0.0,0.032042948232162846,0.2665630535366053,0.1391210878541632,5.0,20.0,18.69392446544833,13.380654529958402,6.690327264979201,13.089031327097867,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0,0,0.12974213662322423,0.24098289669194262,0.0,0.046064832767484666,0.38321013391734854,0.2,0,24//31,48//55,2.10652542230019,0.0,"random_kCkEfkN_k_Kre=5.0_γ_K=0"
0.0,0.1113359750688136,0.07497391546945335,0.11439328677299648,0.0,0.0,0.11776437857502885,0.20506677835286863,0.0,0.0293093274911234,0.20729697373196881,0.13985936453774733,5.0,20.0,10.467041386929644,7.79295708188795,3.896478540943975,11.378196460625386,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0,0,0.16840399491911717,0.29324711867616415,0.0,0.041912570656951524,0.2964363157477672,0.2,0,24//31,48//55,1.566131910773688,0.0,"random_kCkEfkN_k_Kre=5.0_γ_K=0"
0.0,0.12042922144353303,0.08082725417585604,0.11907257166662567,0.0,0.0,0.09190858952256602,0.20271268875825915,0.0,0.026251331384862502,0.2228641525055005,0.13593419054279704,5.0,20.0,14.977575754505885,8.551091571981267,4.275545785990634,14.435550900522415,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0,0,0.13522512497491182,0.2982512169290299,0.0,0.03862358878224624,0.3279000693138121,0.2,0,24//31,48//55,1.7555202924766826,0.0,"random_kCkEfkN_k_Kre=5.0_γ_K=0"
0.0,0.2601975297105787,0.022109979174761617,0.23945880190516658,0.0,0.0,0.012801091389022369,0.3231266879584862,0.0,0.009533264931237566,0.03712590708884843,0.09564673784189863,5.0,20.0,15.552975446520566,0.5036215849578074,0.2518107924789037,9.084802910538027,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0,0,0.02676743959670054,0.6756669286360932,0.0,0.019934323211306556,0.07763130855589973,0.2,0,24//31,48//55,0.2857028930563679,0.0,"random_kCkEfkN_k_Kre=5.0_γ_K=0"
0.0,0.02209629916450259,0.019694624148009356,0.10925993496535642,0.0,0.0,0.5957435137856869,0.0,0.04609408130485151,0.004611112394405867,0.032710605892761084,0.1697898283444263,5.0,20.0,0.1570442439765385,10.275872030978125,5.137936015489062,8.921172865915512,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0,0,0.7017422887985896,0.0,0.05429545662929536,0.005431553161184684,0.0385307014109304,0.2,0,24//31,48//55,0.13469462050106007,0.0,"random_kCkEfkN_k_Kre=5.0_γ_K=0"
0.0,0.13697594861234938,0.07719581352931495,0.12071884679769092,0.0,0.0,0.06936968843649925,0.22332678922660723,0.0,0.029275801108174092,0.21011523407723537,0.13302187821212896,5.0,20.0,18.98178249723571,7.122279103690441,3.5611395518452205,12.332925223402347,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0,0,0.10429816413488908,0.3357745240530579,0.0,0.04401652044258193,0.31591079136947114,0.2,0,24//31,48//55,1.6778166037249465,0.0,"random_kCkEfkN_k_Kre=5.0_γ_K=0"
0.0,0.06257923062319329,0.07278586449810948,0.08908672243294623,0.0,0.0,0.2639592308515737,0.12259946051338465,0.0,0.026272133622116427,0.20760772096952604,0.15510963648915033,5.0,20.0,4.278661763628504,14.64149988112669,7.320749940563345,10.550071444817366,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0,0,0.34035181414410376,0.158081036469917,0.0,0.03387556597613991,0.26769158340983934,0.2,0,24//31,48//55,1.4065651549225344,0.0,"random_kCkEfkN_k_Kre=5.0_γ_K=0"
0.0,0.10433714374507405,0.07227496652648484,0.07904987924486143,0.0,0.0,0.13246528946703454,0.19824740422980902,0.0,0.061738366820344726,0.20301934786967551,0.14886760209671598,5.0,20.0,8.827730940576334,8.284099923103255,4.142049961551628,4.242034042231295,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0,0,0.17796389221205403,0.2663405622682256,0.0,0.08294399311978531,0.2727515523999351,0.2,0,24//31,48//55,1.4312641881442065,0.0,"random_kCkEfkN_k_Kre=5.0_γ_K=0"
0.0,0.22888538650842966,0.02968845390021523,0.23883352420065387,0.0,0.0,0.02176314755383022,0.3162833588616008,1.983173403887865e-11,0.007347201838125946,0.05668040003917235,0.10051852707814028,5.0,20.0,14.856022916473117,0.9008007606892354,0.4504003803446177,19.45571378460189,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0,0,0.04330176373736984,0.6293036081114302,3.945886318740429e-11,0.014618602265061925,0.11277602584667923,0.2,0,24//31,48//55,0.4662588748745669,0.0,"random_kCkEfkN_k_Kre=5.0_γ_K=0"
0.0,0.1118230264391145,0.07150458175521573,0.11474815619311951,0.0,0.0,0.12203684341524179,0.21247897363882332,0.0,0.03058671895120381,0.19643685248477125,0.14038484712251012,5.0,20.0,9.4490871039871,7.0237791423917395,3.5118895711958698,10.214825239640884,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0,0,0.1738604214295914,0.30270927097053246,0.0,0.04357552767003637,0.27985477992983976,0.2,0,24//31,48//55,1.4655747520668132,0.0,"random_kCkEfkN_k_Kre=5.0_γ_K=0"
0.0,0.03412949748280712,0.031709548071899255,0.12041294170872827,0.0,0.0,0.4967226586785984,0.0,0.08112549694647815,0.007085189705650004,0.06606506485852574,0.16274960254731316,5.0,20.0,0.4762941524640585,12.143087179213627,6.071543589606813,15.095000426916636,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0,0,0.6104133600377866,0.0,0.09969363448724133,0.008706859611027636,0.08118614586394446,0.2,0,24//31,48//55,0.34353703935658897,0.0,"random_kCkEfkN_k_Kre=5.0_γ_K=0"
0.0,0.11028142501076674,0.08627177424864588,0.10357687034989141,0.0,0.0,0.10319100462336522,0.18302131781700276,0.0,0.03189719717770793,0.241786424694481,0.13997398607813924,5.0,20.0,14.430120521536276,10.738755393240673,5.369377696620337,11.936848388796193,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0,0,0.14744311784585423,0.2615076171579949,0.0,0.04557589316617964,0.34547337182997123,0.2,0,24//31,48//55,1.8698106401914045,0.0,"random_kCkEfkN_k_Kre=5.0_γ_K=0"
0.0,0.25140408852139845,0.01903795877434392,0.26276347307100956,0.0,0.0,0.017660933188580488,0.31941410886020055,0.0,0.006379049699060696,0.029981491958756722,0.09335889592664963,5.0,20.0,8.452792371211473,0.38130656512771477,0.19065328256385738,11.24709614412751,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0,0,0.03783449453484618,0.6842713930789379,0.0,0.013665649396866472,0.06422846298934948,0.2,0,24//31,48//55,0.22102998659841197,0.0,"random_kCkEfkN_k_Kre=5.0_γ_K=0"
0.0,0.10541844857692007,0.06835412639823034,0.13011428463143335,0.0,0.0,0.14085708810680309,0.20902016803175646,0.0,0.021362937456908156,0.18565031871926532,0.13922262807868327,5.0,20.0,7.594304646070662,6.619061713978298,3.309530856989149,14.738956112488522,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0,0,0.20234798042627972,0.30026752248007604,0.0,0.030688886931274754,0.26669561016236953,0.2,0,24//31,48//55,1.3845790362526857,0.0,"random_kCkEfkN_k_Kre=5.0_γ_K=0"
0.0,0.07490428444703201,0.08415519465000827,0.04976519548975985,0.0,0.0,0.17469625188740154,0.12460992034905655,0.0,0.0860743760431506,0.2475597120509511,0.15823506508264007,5.0,20.0,8.098644370966248,19.351719579942795,9.675859789971398,3.1581671811307954,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0,0,0.22080599113245158,0.1574997555490974,0.0,0.10879304912371651,0.31290120419473455,0.2,0,24//31,48//55,1.6866400865325955,0.0,"random_kCkEfkN_k_Kre=5.0_γ_K=0"
0.0,0.13424106839839792,0.0723922308396893,0.13133296089697533,0.0,0.0,0.07908693727222828,0.2306742635693165,0.0,0.024732583943248527,0.19513320710715673,0.1324067479729875,5.0,20.0,15.164973696536004,6.242970696844439,3.1214853484222194,14.062839566462895,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0,0,0.11946058412123063,0.3484327907764591,0.0,0.037358494671728144,0.2947481304305821,0.2,0,24//31,48//55,1.547161683530915,0.0,"random_kCkEfkN_k_Kre=5.0_γ_K=0"
0.0,0.10205949449331926,0.07971077915446481,0.11262069548572198,0.0,0.0,0.13074155407907503,0.18468497083222474,0.0,0.0262277366215105,0.22283296316038506,0.14112180617329886,5.0,20.0,10.158680740526007,9.58338722532654,4.79169361266327,13.67040944970804,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0,0,0.18528894665438625,0.2617383887581909,0.0,0.03717035280756342,0.3158023117798595,0.2,0,24//31,48//55,1.6867056059646897,0.0,"random_kCkEfkN_k_Kre=5.0_γ_K=0"
0.0,0.0772860777405362,0.07071263285683102,0.05306644804244597,0.0,0.0,0.19833618530243802,0.14654748055465372,0.0,0.09190777426475988,0.20235643296629824,0.1597869682720374,5.0,20.0,5.580791228490711,12.557833332021575,6.278916666010788,2.3582342206408313,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0,0,0.24825076468660515,0.18342857635943935,0.0,0.1150378848271116,0.25328277412684397,0.2,0,24//31,48//55,1.323612901642244,0.0,"random_kCkEfkN_k_Kre=5.0_γ_K=0"
0.0,0.0984976261820245,0.08868221312207458,0.10684706414027269,0.0,0.0,0.1244261103540657,0.16504907497067087,0.0,0.025580992813650682,0.2497222991061153,0.1411946193111257,5.0,20.0,12.240319688144199,12.52057276805543,6.260286384027715,15.634558007610458,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0,0,0.17624766575543488,0.23378946843148668,0.0,0.036235081674440256,0.35372778413863826,0.2,0,24//31,48//55,1.922962884323361,0.0,"random_kCkEfkN_k_Kre=5.0_γ_K=0"
0.0,0.10669675347732595,0.07388960731712498,0.13255279055797262,0.0,0.0,0.1284393788793938,0.19977425891786907,0.0,0.018792756628192353,0.20248228449260597,0.13737216972951527,5.0,20.0,9.319665516936553,7.702728257323739,3.8513641286618694,18.958874524577407,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0,0,0.186994759029125,0.2908511371862626,0.0,0.027360354961554645,0.29479374882305787,0.2,0,24//31,48//55,1.5533015652438547,0.0,"random_kCkEfkN_k_Kre=5.0_γ_K=0"
0.0,0.05400699041815045,0.03679716216611196,0.1388019171215592,0.0,0.0,0.3920732945813841,0.1346216882058511,0.0,0.007822081889230855,0.08179807955887688,0.15407878605883574,5.0,20.0,0.9126713936345476,4.149161568870796,2.074580784435398,14.56817406718137,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0,0,0.5089257315821127,0.1747439626821114,0.0,0.010153353474947497,0.10617695226082835,0.2,0,24//31,48//55,0.47178753070254237,0.0,"random_kCkEfkN_k_Kre=5.0_γ_K=0"
0.0,0.04888929223828849,0.050940535859565296,0.060059601153110806,0.0,0.0,0.38316000447679777,0.10480071269885231,0.0,0.051600651353541055,0.1325270880700373,0.16802211414980694,5.0,20.0,1.655532373670252,11.188323941416222,5.594161970708111,2.5799824061331655,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0,0,0.45608282744874346,0.12474633262311281,0.0,0.06142126185548927,0.15774957807265455,0.2,0,24//31,48//55,0.7674625643441249,0.0,"random_kCkEfkN_k_Kre=5.0_γ_K=0"
0.0,0.040373524795382074,0.05300741687428956,0.07379173328949985,0.0,0.0,0.42062519029305034,0.08132702329079315,0.0,0.0244548106958399,0.1398548357529795,0.16656546500816577,5.0,20.0,1.5953523853545493,15.576495299941291,7.7882476499706454,6.292270558489665,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0,0,0.5050569039295505,0.09765172304691873,0.0,0.029363602706768816,0.16792777031676198,0.2,0,24//31,48//55,0.8249216860291007,0.0,"random_kCkEfkN_k_Kre=5.0_γ_K=0"
0.0,0.10561326540636892,0.08259387518624658,0.07733596134586825,0.0,0.0,0.11284188011476626,0.18129575309280827,0.0,0.05798064855375713,0.2354472366878815,0.14689137961230334,5.0,20.0,12.497604276372476,10.9323661261815,5.46618306309075,5.3871374024557905,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0,0,0.15363989420290652,0.24684328457028576,0.0,0.07894356865159541,0.32057325257521235,0.2,0,24//31,48//55,1.7226028839188023,0.0,"random_kCkEfkN_k_Kre=5.0_γ_K=0"
0.0,0.09137871008026228,0.09038929188160265,0.10751227329095615,0.0,0.0,0.13789823068552118,0.15284019715790964,0.0,0.022438742622174962,0.25539860933213737,0.14214394494943572,5.0,20.0,11.232654053470736,14.03392789309487,7.016963946547435,18.291542299178182,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0,0,0.19402617640107717,0.21504988793195348,0.0,0.03157185855529335,0.35935207711167605,0.2,0,24//31,48//55,1.9594023296900476,0.0,"random_kCkEfkN_k_Kre=5.0_γ_K=0"
