"k","c","a","n","e_Kre","e_Kex","e_C","e_Af","e_Ar","e_N","r","z","k_Kre","k_Kex","k_C","k_Ef","k_Er","k_N","k_R","k_sat","c_sat","a_sat","n_sat","Δ_CN","f_Kre","f_Kex","f_C","f_Ef","f_Er","f_N","f_R","f_Z","γ_K","α_Cr","α_Cf","mu","C_per_N","experiment"
0.0,0.007705001895281587,0.011324852180525527,0.08466440348971718,0.0,0.0,0.691780174227909,0.009946837021173206,0.0,0.0004338843228132729,0.0148836983756849,0.17926114848689523,10.0,20.0,0.05011872336272725,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.7718127213476842,0.011097593767676172,0.0,0.0004840807129437665,0.016605604171695876,0.2,0.0,24//31,48//55,0.04334882563621329,0.0,"sweep_kC_nores"
0.0,0.008182309455435756,0.011980221555034249,0.08438246969680277,0.0,0.0,0.6891342588600841,0.010673537132447775,0.0,0.00048403472618288845,0.016072168715467072,0.17909099985854546,10.0,20.0,0.05623413251903493,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.769591168070305,0.011919680096574636,0.0,0.0005405461207600627,0.017948605712360344,0.2,0.0,24//31,48//55,0.04843356175980266,0.0,"sweep_kC_nores"
0.0,0.008620318573071335,0.012651027360731253,0.08547491869614192,0.0,0.0,0.6852343282108274,0.011471259703036639,0.0,0.000543056498145157,0.017354343884035082,0.17865074707401107,10.0,20.0,0.06309573444801934,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.7671217047045987,0.01284210661406789,0.0,0.0006079532350572041,0.019428235446276143,0.2,0.0,24//31,48//55,0.054096493170360443,0.0,"sweep_kC_nores"
0.0,0.009114191119456811,0.013367964912032635,0.0860222151067183,0.0,0.0,0.6815177776183734,0.012323041195252347,0.0,0.000607581400952939,0.018748102874855614,0.1782991257723584,10.0,20.0,0.07079457843841382,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.7644656412824969,0.013822884595615635,0.0,0.0006815304318750977,0.02102994369001232,0.2,0.0,24//31,48//55,0.06039939178383618,0.0,"sweep_kC_nores"
0.0,0.00963673405132387,0.01412408054653452,0.08653022364774704,0.0,0.0,0.6775833541546168,0.013243122955960515,0.0,0.0006793715106218054,0.02026132078231686,0.1779417923508789,10.0,20.0,0.07943282347242818,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.7615786546855806,0.014884780894919543,0.0,0.0007635884764858051,0.022772975943014084,0.2,0.0,24//31,48//55,0.06740978917085558,0.0,"sweep_kC_nores"
0.0,0.01021660634783313,0.014916358966259834,0.08653968822133362,0.0,0.0,0.6737529849463693,0.014232571695217527,0.0,0.000757649082809182,0.021918671447263043,0.17766546929291477,10.0,20.0,0.08912509381337458,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.7584512484365339,0.016021764670266316,0.0,0.0008528940213588221,0.02467409287184108,0.2,0.0,24//31,48//55,0.07520127964656995,0.0,"sweep_kC_nores"
0.0,0.01081651258336117,0.015767754613957255,0.08698271441768174,0.0,0.0,0.6693136406485648,0.01529374807545362,0.0,0.0008461237029803484,0.023692902281001123,0.177286603677,10.0,20.0,0.10000000000000002,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.7550639774993866,0.017253134481968455,0.0,0.0009545263831912631,0.02672836163545378,0.2,0.0,24//31,48//55,0.08385383812446345,0.0,"sweep_kC_nores"
0.0,0.011389301364321204,0.01665089518884772,0.08780372668986104,0.0,0.0,0.6642856539621754,0.01647407938932453,0.0,0.0009460019485947524,0.02561912610548139,0.17683121535139407,10.0,20.0,0.11220184543019636,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.7513217082652808,0.018632546698938535,0.0,0.0010699490434591917,0.028975795992321585,0.2,0.0,24//31,48//55,0.09345411523925597,0.0,"sweep_kC_nores"
0.0,0.01205473800265449,0.017567042073218214,0.08853621043361959,0.0,0.0,0.6590018463025381,0.01769675926969987,0.0,0.0010566074729684131,0.027718394547199814,0.1763684018981016,10.0,20.0,0.12589254117941673,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.747301488486903,0.020067947636021925,0.0,0.001198182283897858,0.03143238159317718,0.2,0.0,24//31,48//55,0.10409556653232219,0.0,"sweep_kC_nores"
0.0,0.012731637727193499,0.01854516641240107,0.08914600792886099,0.0,0.0,0.6534536656835933,0.019043646491710413,0.0,0.0011787937235751614,0.0299856444463565,0.17591543758630881,10.0,20.0,0.14125375446227548,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.7429179322172808,0.021650909951967202,0.0,0.0013401822372716022,0.03409097559348051,0.2,0.0,24//31,48//55,0.11587865811644738,0.0,"sweep_kC_nores"
0.0,0.01344658863204671,0.01957482791039758,0.0896900859452957,0.0,0.0,0.6475772488340434,0.020497788939221565,0.0,0.0013138399055895047,0.03244192033095363,0.17545769950245205,10.0,20.0,0.1584893192461114,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.7381576877736203,0.023364935249176808,0.0,0.00149761442138496,0.03697976255581792,0.2,0.0,24//31,48//55,0.12891087543876734,0.0,"sweep_kC_nores"
0.0,0.014207282921893678,0.020671208483065723,0.0900584675269147,0.0,0.0,0.6414244511549952,0.022068928091791732,0.0,0.0014621678811459033,0.03509488572656755,0.17501260821362516,10.0,20.0,0.17782794100389232,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.7330037049354242,0.025219815094525984,0.0,0.0016709286217380876,0.04010555134831173,0.2,0.0,24//31,48//55,0.14330654708136256,0.0,"sweep_kC_nores"
0.0,0.01502767849924876,0.021782021775686954,0.09083346393414785,0.0,0.0,0.6345618607720939,0.023717245614502204,0.0,0.0016287444237514852,0.037977617822385824,0.1744713671581834,10.0,20.0,0.199526231496888,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.7274108882253125,0.027187550600207222,0.0,0.0018670621435261576,0.04353449903095408,0.2,0.0,24//31,48//55,0.1591866252065385,0.0,"sweep_kC_nores"
0.0,0.015876393184973896,0.022969968186282656,0.09142718367882272,0.0,0.0,0.6273738337981459,0.02551561607040646,0.0,0.0018113354725956324,0.041080378618788826,0.17394529098998418,10.0,20.0,0.223872113856834,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.7213461545610571,0.0293375186246067,0.0,0.0020826496219434067,0.04723367719239291,0.2,0.0,24//31,48//55,0.17667821580276963,0.0,"sweep_kC_nores"
0.0,0.016773710776262413,0.024215427710754384,0.09202863113734373,0.0,0.0,0.6197034672091765,0.027443734862959382,0.0,0.002012563429309363,0.044426018799066026,0.17339644607512786,10.0,20.0,0.25118864315095807,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.7147822014076072,0.03165432220112375,0.0,0.00232134334337784,0.05124213304789127,0.2,0.0,24//31,48//55,0.19591374167040454,0.0,"sweep_kC_nores"
0.0,0.01771731384427856,0.02551901611808137,0.09265403717698455,0.0,0.0,0.6115137537313914,0.02951120197398957,0.0,0.002234105380380581,0.048028645202762614,0.1728219265721311,10.0,20.0,0.2818382931264454,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.7076807507711271,0.03415215020377915,0.0,0.0025854420497368174,0.055581656975357,0.2,0.0,24//31,48//55,0.21703010018261248,0.0,"sweep_kC_nores"
0.0,0.018711667471239767,0.0268839621644705,0.09328437519132575,0.0,0.0,0.6027929752919169,0.03172437667676393,0.0,0.0024773641195510046,0.05190128005013959,0.1722239990345929,10.0,20.0,0.31622776601683805,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.700010426735986,0.03684083153868906,0.0,0.0028769092965416528,0.06027183242878331,0.2,0.0,24//31,48//55,0.24016715833822605,0.0,"sweep_kC_nores"
0.0,0.019761510248091686,0.028309614215797432,0.093912893053239,0.0,0.0,0.5935218496756581,0.03408836625188277,0.0,0.002743834646726776,0.05605873541203009,0.17160319649657446,10.0,20.0,0.3548133892335756,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.6917375221358492,0.03972929053517164,0.0,0.0031978829098111236,0.06533530441916813,0.2,0.0,24//31,48//55,0.26546619200213656,0.0,"sweep_kC_nores"
0.0,0.020866938766827686,0.029800946076018096,0.09454683452499403,0.0,0.0,0.5836730560096008,0.036610411331334206,0.0,0.0030351671107237384,0.060509590054069334,0.17095705612643192,10.0,20.0,0.39810717055349737,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.6828300267149463,0.042829950586255786,0.0,0.0035507947779342517,0.07078922792086362,0.2,0.0,24//31,48//55,0.29306777107077,0.0,"sweep_kC_nores"
0.0,0.022031138086340933,0.03135582793472368,0.0951808453446383,0.0,0.0,0.5732301555774734,0.0392956066006019,0.0,0.0033528378904419693,0.06526715083892048,0.1702864377268594,10.0,20.0,0.4466835921509632,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.6732540338848809,0.04615236201444567,0.0,0.0039378801215161265,0.07665572397915732,0.2,0.0,24//31,48//55,0.3231092628314407,0.0,"sweep_kC_nores"
0.0,0.023255696235606693,0.03297696216194428,0.0958205244971482,0.0,0.0,0.5621725725143966,0.04214831032829742,0.0,0.0036984095272532247,0.07033816131429335,0.16958936342106018,10.0,20.0,0.5011872336272724,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.6629809336787501,0.049706313506998306,0.0,0.004361605530732176,0.08295114728351949,0.2,0.0,24//31,48//55,0.35572190698468203,0.0,"sweep_kC_nores"
0.0,0.02457509288988493,0.03466163860226002,0.09634447585659714,0.0,0.0,0.5505637834396501,0.045160628058624294,0.0,0.0040711371282126565,0.07573948549451957,0.1688837585302517,10.0,20.0,0.5623413251903492,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.6520032337402405,0.053481315730588515,0.0,0.0048212298964004936,0.08969422063277044,0.2,0.0,24//31,48//55,0.3910275101455184,0.0,"sweep_kC_nores"
0.0,0.02590191423766966,0.036417239039017744,0.09710604852425532,0.0,0.0,0.5381729611798041,0.048363103643109286,0.0,0.0044785206222965005,0.08144525311403585,0.1681149596398115,10.0,20.0,0.6309573444801934,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.6402439882005111,0.05753575261443462,0.0,0.0053279263569307456,0.09689233282812348,0.2,0.0,24//31,48//55,0.4291345949029814,0.0,"sweep_kC_nores"
0.0,0.027336468522608747,0.03823894586487729,0.0977026638349388,0.0,0.0,0.525248619590268,0.05172723818941101,0.0,0.004914352225272892,0.08748732741710816,0.16734438435551494,10.0,20.0,0.707945784384138,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.6277457371672572,0.0618213014898893,0.0,0.005873339872382678,0.10455962147047082,0.2,0.0,24//31,48//55,0.47013459049797585,0.0,"sweep_kC_nores"
0.0,0.028826358805952832,0.04012687096618451,0.09835505297314806,0.0,0.0,0.5116575622599145,0.05526625322627755,0.0,0.005383655164850399,0.09384590315272914,0.16653834345094304,10.0,20.0,0.7943282347242816,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.6144621732839959,0.06637060520847235,0.0,0.006465364135720802,0.11270185737181093,0.2,0.0,24//31,48//55,0.5140971515102551,0.0,"sweep_kC_nores"
0.0,0.030427731203012235,0.04208281955710934,0.09888093832409806,0.0,0.0,0.49751720016957035,0.058961374298998004,0.0,0.005882676971149507,0.10052555729290666,0.16572170218315604,10.0,20.0,0.8912509381337457,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.6004249215588104,0.07115709472237224,0.0,0.007099464818009115,0.12131851890080825,0.2,0.0,24//31,48//55,0.5610662108117942,0.0,"sweep_kC_nores"
0.0,0.03205415481576361,0.044097447393721026,0.0995792933703584,0.0,0.0,0.4826731477943398,0.06282793326699006,0.0,0.0064190953529007595,0.10749510712189485,0.16485382088403133,10.0,20.0,1.0000000000000002,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.5855771436852322,0.076222598821276,0.0,0.007787620958347528,0.13041263653514434,0.2,0.0,24//31,48//55,0.6110550548523551,0.0,"sweep_kC_nores"
0.0,0.03380829946383239,0.04617033675202532,0.10019017586115561,0.0,0.0,0.46730278969444766,0.06682141036086332,0.0,0.006986017663093115,0.11475473261998519,0.16396623758459739,10.0,20.0,1.1220184543019636,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.5699987955792982,0.08150630440170613,0.0,0.00852128799929159,0.13997361201970404,0.2,0.0,24//31,48//55,0.664042707045822,0.0,"sweep_kC_nores"
0.0,0.03559760348402629,0.048322111020552234,0.10075593363219126,0.0,0.0,0.4514090286614568,0.07099442631590054,0.0,0.007583969931247312,0.12227205658197976,0.1630648703726461,10.0,20.0,1.2589254117941675,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.5536557661130426,0.08707507160022834,0.0,0.009301782675711757,0.14996737961101736,0.2,0.0,24//31,48//55,0.719969695920176,0.0,"sweep_kC_nores"
0.0,0.03751590360659405,0.050513700013192255,0.10134353370694925,0.0,0.0,0.4350089014614926,0.07525409566708013,0.0,0.008213451864848734,0.13002504114519015,0.1621253725346529,10.0,20.0,1.4125375446227546,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.5366327239969959,0.0928344459482987,0.0,0.010132222657614166,0.16040060739709128,0.2,0.0,24//31,48//55,0.7787354428564333,0.0,"sweep_kC_nores"
0.0,0.03951960539126243,0.052764758156804405,0.10187918900261433,0.0,0.0,0.41818830297092935,0.07963042386934392,0.0,0.008870614421859404,0.13797981669732276,0.16116728948986378,10.0,20.0,1.5848931924611138,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.5189493529296216,0.09881710379493859,0.0,0.011007958810919004,0.17122558446452085,0.2,0.0,24//31,48//55,0.8401960829826798,0.0,"sweep_kC_nores"
0.0,0.04163158868352635,0.055053479459112084,0.10242946569310381,0.0,0.0,0.4009790375331111,0.08407627256097086,0.0,0.009555524255272048,0.1460975385820525,0.16017709323285156,10.0,20.0,1.778279410038923,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.5006696393849556,0.10497914634865803,0.0,0.011931199477294869,0.18242001478909164,0.2,0.0,24//31,48//55,0.9041632514077969,0.0,"sweep_kC_nores"
0.0,0.04381926951428156,0.05739167057385076,0.10295229116648515,0.0,0.0,0.3834686243029367,0.08860139169717418,0.0,0.010264218768162463,0.1543351802280328,0.1591673537490765,10.0,20.0,1.99526231496888,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.4818433117980533,0.11133111107300575,0.0,0.012897391992008305,0.19392818513693266,0.2,0.0,24//31,48//55,0.9704048704078585,0.0,"sweep_kC_nores"
0.0,0.04611047511562095,0.05976761011664921,0.1034522267539752,0.0,0.0,0.365733742599107,0.09316297251392906,0.0,0.010993542891368275,0.16264549240659956,0.158133937602751,10.0,20.0,2.23872113856834,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.46256198782309277,0.11782792982486054,0.0,0.013904090491928695,0.20570599186011806,0.2,0.0,24//31,48//55,1.0386467184716985,0.0,"sweep_kC_nores"
0.0,0.04850377310484257,0.062170708181552195,0.10393037929097405,0.0,0.0,0.3478568664151737,0.09773701118212151,0.0,0.011739957756533408,0.1709822761842763,0.1570790278845263,10.0,20.0,2.5118864315095806,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.44290682352693744,0.12444310675766479,0.0,0.014947836021959364,0.21770223369343844,0.2,0.0,24//31,48//55,1.1085760979863837,0.0,"sweep_kC_nores"
0.0,0.05099761766823654,0.06459989247605462,0.10437990364048085,0.0,0.0,0.3299280601285448,0.10229996381518747,0.0,0.012499137460988229,0.17929090756746194,0.1560045172430456,10.0,20.0,2.818382931264454,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.4229724445921484,0.13115000209360642,0.0,0.016024071202393873,0.2298534821118513,0.2,0.0,24//31,48//55,1.1798463624312479,0.0,"sweep_kC_nores"
0.0,0.05360026023959454,0.06703507445745642,0.10481389098362041,0.0,0.0,0.3120332990466147,0.10681631323217285,0.0,0.013267383079150702,0.18752362409752452,0.15491015486386575,10.0,20.0,3.1622776601683795,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.4028571262107744,0.13790743844526204,0.0,0.017129132807090684,0.24210630253687293,0.2,0.0,24//31,48//55,1.252083592386763,0.0,"sweep_kC_nores"
0.0,0.05630959950053684,0.06948138315654528,0.10521438906476994,0.0,0.0,0.2942700775697381,0.11126479992244091,0.0,0.014039208953243527,0.19562161617709575,0.15379892565562966,10.0,20.0,3.548133892335755,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.3826685736786444,0.14468865689162666,0.0,0.01825657610207063,0.2543861933276583,0.2,0.0,24//31,48//55,1.3248938147903297,0.0,"sweep_kC_nores"
0.0,0.05912166432320809,0.0719172163439215,0.10559728527282645,0.0,0.0,0.27672304462066194,0.11561635995812976,0.0,0.014810855662300613,0.20354080700694288,0.1526727668120088,10.0,20.0,3.9810717055349727,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.3625047877220965,0.15145642850698068,0.0,0.019402092424954512,0.26663669134596835,0.2,0.0,24//31,48//55,1.3978713964548213,0.0,"sweep_kC_nores"
0.0,0.06204094579962445,0.07433772058519254,0.10595399498082164,0.0,0.0,0.2594825569515461,0.1198445058713182,0.0,0.015577087686480577,0.21122972039814436,0.1515334677268723,10.0,20.0,4.466835921509631,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.34247557433219167,0.15817562637361263,0.0,0.02055927039768814,0.27878952889650765,0.2,0.0,24//31,48//55,1.4706077601259464,0.0,"sweep_kC_nores"
0.0,0.06506322069862168,0.07673843963375451,0.10628133294152381,0.0,0.0,0.24263165887688662,0.12392786608583688,0.0,0.016333079205012507,0.2186410012131441,0.15038340134521996,10.0,20.0,5.011872336272723,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.3226840950616639,0.16481588390376695,0.0,0.021721917524020227,0.290778103510549,0.2,0.0,24//31,48//55,1.5427004831292783,0.0,"sweep_kC_nores"
0.0,0.06819494068363822,0.07910176463650824,0.10657672691217013,0.0,0.0,0.22624698654198044,0.12784113850810247,0.0,0.01707407031904333,0.22573905884502063,0.14922531355353666,10.0,20.0,5.623413251903492,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.30322869646484096,0.17133974855041947,0.0,0.022883611248593914,0.30254794373614574,0.2,0.0,24//31,48//55,1.6137617087042706,0.0,"sweep_kC_nores"
0.0,0.07142243905100616,0.08142360780886385,0.10683886196455117,0.0,0.0,0.2103961009046586,0.13157175951805689,0.0,0.01779581938866448,0.23248839312908326,0.14806301823511578,10.0,20.0,6.309573444801933,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.2841980440660224,0.1777240003430543,0.0,0.024038169153631217,0.31403978643729213,0.2,0.0,24//31,48//55,1.6834260389311915,0.0,"sweep_kC_nores"
0.0,0.07475113505139666,0.08368866840033093,0.10708966794070499,0.0,0.0,0.1951332377888562,0.13509196681284827,0.0,0.018496005942765008,0.23885521234158444,0.14689410572151346,10.0,20.0,7.0794578438413795,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.2656787851771208,0.18393109260484547,0.0,0.025182774832137007,0.3252073473858968,0.2,0.0,24//31,48//55,1.7513576497137833,0.0,"sweep_kC_nores"
